HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
241521,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241524,5503,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241523,5503,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241525,5501,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241528,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241527,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241530,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241526,5501,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241529,5501,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241532,5503,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241533,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241531,5502,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241534,5501,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241547,5502,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
241549,5502,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
241535,5503,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
241550,5503,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
241548,5503,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
241717,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241718,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241551,5501,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
241720,5501,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241721,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241722,5502,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241723,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241719,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241725,5502,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241726,5502,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241724,5501,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241727,5502,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241728,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241730,5502,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241733,5501,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
241729,5503,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
241735,5501,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
241734,5501,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
241736,5502,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
242313,5501,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242314,5503,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242304,5502,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242323,5502,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242315,5503,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242331,5503,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242325,5503,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242317,5501,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242335,5503,0,2,0,0,3,2,3,true,1,2,3,true,0,0
242756,5502,0,3,1,0,3,2,1,true,1,2,0,true,0,1
242807,5503,0,3,0,0,3,2,1,true,1,2,1,true,0,1
242810,5503,0,3,0,0,3,2,1,true,1,2,1,true,0,1
242904,5501,0,3,0,0,3,2,2,true,1,2,1,true,0,1
243048,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243051,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243059,5502,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243047,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243060,5502,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243055,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243062,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243077,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243065,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243082,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243078,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243136,5501,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243086,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,1
243127,5502,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243138,5502,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243137,5503,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243146,5503,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243150,5501,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243151,5501,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243149,5503,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243160,5503,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243157,5501,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243162,5503,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243161,5501,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243166,5502,0,3,0,0,3,2,3,true,1,2,2,true,0,1
243282,5502,0,2,0,0,3,2,3,true,1,0,2,true,0,2
243281,5501,0,2,0,0,3,2,3,true,1,0,2,true,0,2
243284,5501,0,2,0,0,3,2,3,true,1,0,2,true,0,2
243283,5503,0,2,0,0,3,2,3,true,1,0,2,true,0,2
243291,5501,0,2,0,0,3,2,3,true,1,0,2,true,0,2
243288,5501,0,2,0,0,3,2,3,true,1,0,2,true,0,2
244342,5502,0,3,1,0,3,2,1,true,1,2,0,true,0,2
244344,5503,0,3,1,0,3,2,1,true,1,2,0,true,0,2
244347,5501,0,3,1,0,3,2,1,true,1,2,0,true,0,2
244382,5503,0,3,1,0,3,2,0,true,1,2,1,true,0,2
244418,5502,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244422,5503,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244345,5503,0,3,1,0,3,2,1,true,1,2,0,true,0,2
244421,5501,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244424,5501,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244431,5501,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244426,5503,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244435,5501,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244433,5501,0,3,0,0,3,2,1,true,1,2,1,true,0,2
244451,5501,0,3,1,0,3,2,1,true,1,2,1,true,0,2
244453,5501,0,3,1,0,3,2,1,true,1,2,1,true,0,2
244454,5502,0,3,1,0,3,2,1,true,1,2,1,true,0,2
244456,5502,0,3,1,0,3,2,1,true,1,2,1,true,0,2
244556,5503,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244558,5502,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244563,5503,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244561,5503,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244580,5502,0,3,3,0,3,2,1,true,1,2,2,true,0,2
244565,5501,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244566,5501,0,3,0,0,3,2,2,true,1,2,1,true,0,2
244701,5502,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244706,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244700,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244712,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244714,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244708,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244713,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244715,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244719,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244728,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244721,5501,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244725,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244732,5502,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244736,5502,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244734,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
244738,5503,0,3,0,0,3,2,2,true,1,2,2,true,0,2
247990,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247992,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247989,5509,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247991,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247995,5507,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247994,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247993,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247996,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247999,5507,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247998,5509,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248001,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
247997,5507,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248000,5507,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248003,5509,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248004,5508,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248002,5509,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
248283,5508,3,2,0,0,3,2,2,true,1,2,2,true,0,0
248934,5508,3,3,1,0,3,2,1,true,1,2,0,true,0,1
248936,5508,3,3,1,0,3,2,1,true,1,2,0,true,0,1
248938,5509,3,3,1,0,3,2,1,true,1,2,0,true,0,1
248937,5508,3,3,1,0,3,2,1,true,1,2,0,true,0,1
249025,5507,3,3,1,0,3,2,1,true,1,2,1,true,0,1
249137,5508,3,3,0,0,3,2,2,true,1,2,1,true,0,1
249269,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249267,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249265,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249279,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249282,5509,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249283,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249281,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249289,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249286,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249301,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249465,5508,3,2,0,0,3,2,2,true,1,0,2,true,0,2
249296,5509,3,3,0,0,3,2,2,true,1,2,2,true,0,1
249464,5508,3,2,0,0,3,2,2,true,1,0,2,true,0,2
249497,5508,3,2,0,0,3,2,3,true,1,0,2,true,0,2
249504,5508,3,2,0,0,3,2,3,true,1,0,2,true,0,2
250858,5508,3,3,1,0,3,2,1,true,1,2,0,true,0,2
250957,5508,3,3,1,0,3,2,1,true,1,2,1,true,0,2
250853,5509,3,3,1,0,3,2,1,true,1,2,0,true,0,2
250960,5509,3,3,1,0,3,2,1,true,1,2,1,true,0,2
250961,5509,3,3,1,0,3,2,1,true,1,2,1,true,0,2
250964,5509,3,3,1,0,3,2,1,true,1,2,1,true,0,2
250963,5508,3,3,1,0,3,2,1,true,1,2,1,true,0,2
250851,5509,3,3,1,0,3,2,1,true,1,2,0,true,0,2
251069,5507,3,3,0,0,3,2,2,true,1,2,1,true,0,2
251173,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251068,5508,3,3,0,0,3,2,2,true,1,2,1,true,0,2
251175,5509,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251182,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251177,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251184,5509,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251183,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251178,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251186,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251191,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251185,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251197,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251195,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251198,5509,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251202,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251199,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251207,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251209,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251218,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251211,5507,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251203,5508,3,3,0,0,3,2,2,true,1,2,2,true,0,2
251231,5509,3,3,0,0,3,2,3,true,1,2,2,true,0,2
254327,5505,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254326,5505,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254328,5504,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254329,5506,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254330,5504,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254325,5506,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
254718,5504,3,2,0,0,3,2,2,true,1,2,2,true,0,0
254720,5505,3,2,0,0,3,2,2,true,1,2,2,true,0,0
254714,5505,3,2,0,0,3,2,2,true,1,2,2,true,0,0
255240,5505,3,3,1,0,3,2,1,true,1,2,0,true,0,1
255241,5506,3,3,1,0,3,2,1,true,1,2,0,true,0,1
255303,5504,3,3,1,0,3,2,1,true,1,2,1,true,0,1
255439,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255436,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255442,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255443,5506,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255441,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255444,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,1
255656,5504,3,2,0,0,3,2,2,true,1,0,2,true,0,2
255654,5506,3,2,0,0,3,2,2,true,1,0,2,true,0,2
255696,5505,3,2,0,0,3,2,3,true,1,0,2,true,0,2
255694,5505,3,2,0,0,3,2,3,true,1,0,2,true,0,2
255658,5505,3,2,0,0,3,2,2,true,1,0,2,true,0,2
256678,5504,3,3,1,0,3,2,1,true,1,2,0,true,0,2
256754,5504,3,3,1,0,3,2,1,true,1,2,1,true,0,2
256755,5505,3,3,1,0,3,2,1,true,1,2,1,true,0,2
256826,5505,3,3,0,0,3,2,2,true,1,2,1,true,0,2
256830,5504,3,3,0,0,3,2,1,true,1,2,2,true,0,2
256833,5504,3,3,0,0,3,2,1,true,1,2,2,true,0,2
256674,5504,3,3,1,0,3,2,1,true,1,2,0,true,0,2
256883,5506,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256884,5506,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256886,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256887,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256891,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256889,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256890,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256895,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256892,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256896,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256899,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256897,5506,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256904,5506,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256902,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256898,5505,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256915,5504,3,3,0,0,3,2,3,true,1,2,2,true,0,2
256906,5504,3,3,0,0,3,2,2,true,1,2,2,true,0,2
256914,5505,3,3,0,0,3,2,3,true,1,2,2,true,0,2
260595,5581,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260597,5582,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260596,5582,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260600,5581,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260599,5581,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260602,5583,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260601,5583,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260604,5582,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260603,5583,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260605,5582,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260614,5582,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
260598,5582,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260615,5582,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
260731,5581,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260616,5582,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
260606,5581,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
260733,5581,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260732,5583,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260735,5581,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260734,5583,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260736,5582,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260739,5581,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260738,5583,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260737,5581,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
260743,5581,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
260741,5582,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
260742,5581,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
261576,5582,0,2,0,0,3,2,1,true,1,2,1,true,0,0
261679,5581,0,2,0,0,3,2,2,true,1,2,2,true,0,0
261613,5581,0,2,0,0,3,2,1,true,1,2,2,true,0,0
261684,5583,0,2,0,0,3,2,2,true,1,2,2,true,0,0
261681,5583,0,2,0,0,3,2,2,true,1,2,2,true,0,0
261693,5581,0,2,0,0,3,2,3,true,1,2,2,true,0,0
261756,5582,0,2,0,0,3,2,3,true,1,2,3,true,0,0
261757,5583,0,2,0,0,3,2,3,true,1,2,3,true,0,0
261777,5583,0,2,0,0,3,2,4,true,1,2,3,true,0,0
261763,5581,0,2,0,0,3,2,3,true,1,2,3,true,0,0
261766,5583,0,2,0,0,3,2,3,true,1,2,3,true,0,0
261783,5581,0,2,0,0,3,2,4,true,1,2,3,true,0,0
262321,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,1
262323,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,1
262264,5583,0,3,1,0,3,2,1,true,1,2,0,true,0,1
262324,5583,0,3,0,0,3,2,1,true,1,2,1,true,0,1
262340,5582,0,3,1,0,3,2,1,true,1,2,1,true,0,1
262433,5581,0,3,0,0,3,2,1,true,1,2,2,true,0,1
262533,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262532,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262530,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262543,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262537,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262583,5581,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262549,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,1
262586,5581,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262597,5583,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262589,5581,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262587,5582,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262599,5582,0,3,0,0,3,2,3,true,1,2,2,true,0,1
262670,5582,0,2,0,0,3,2,2,true,1,0,1,true,0,2
262729,5582,0,2,1,0,3,2,2,true,1,0,2,true,0,2
262730,5583,0,2,1,0,3,2,2,true,1,0,2,true,0,2
262757,5581,0,2,0,0,3,2,3,true,1,0,2,true,0,2
263808,5582,0,3,0,0,3,2,1,true,1,2,0,true,0,2
263812,5581,0,3,0,0,3,2,1,true,1,2,0,true,0,2
263806,5581,0,3,0,0,3,2,1,true,1,2,0,true,0,2
263850,5582,0,3,1,0,3,2,1,true,1,2,0,true,0,2
263872,5582,0,3,0,0,3,2,0,true,1,2,1,true,0,2
263849,5581,0,3,1,0,3,2,1,true,1,2,0,true,0,2
263909,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263912,5582,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263914,5582,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263916,5582,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263917,5583,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263913,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263918,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263925,5581,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263923,5582,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263926,5582,0,3,0,0,3,2,1,true,1,2,1,true,0,2
263847,5583,0,3,1,0,3,2,1,true,1,2,0,true,0,2
263942,5582,0,3,1,0,3,2,1,true,1,2,1,true,0,2
263940,5581,0,3,1,0,3,2,1,true,1,2,1,true,0,2
263945,5581,0,3,1,0,3,2,1,true,1,2,1,true,0,2
264044,5583,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264047,5582,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264045,5581,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264048,5582,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264050,5583,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264052,5581,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264051,5583,0,3,0,0,3,2,2,true,1,2,1,true,0,2
264140,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264144,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264145,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264148,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264143,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264152,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264157,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264153,5581,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264161,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264162,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264158,5582,0,3,0,0,3,2,2,true,1,2,2,true,0,2
264159,5583,0,3,0,0,3,2,2,true,1,2,2,true,0,2
266076,5763,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266074,5761,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266078,5763,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266075,5761,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266077,5764,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266079,5761,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266082,5761,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266081,5763,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266080,5763,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266083,5761,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
266268,5761,3,2,1,0,3,2,1,true,1,2,1,true,0,0
266273,5761,3,2,0,0,3,2,2,true,1,2,1,true,0,0
266303,5763,3,2,0,0,3,2,2,true,1,2,2,true,0,0
266307,5761,3,2,0,0,3,2,2,true,1,2,2,true,0,0
266320,5763,3,2,0,0,3,2,2,true,1,2,3,true,0,0
266304,5761,3,2,0,0,3,2,2,true,1,2,2,true,0,0
266694,5763,3,3,1,0,3,2,1,true,1,2,1,true,0,1
266660,5761,3,3,1,0,3,2,1,true,1,2,0,true,0,1
266658,5761,3,3,1,0,3,2,1,true,1,2,0,true,0,1
266807,5763,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266817,5764,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266821,5764,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266820,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266823,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266830,5763,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266932,5764,3,2,0,0,3,2,2,true,1,0,2,true,0,2
266822,5763,3,3,0,0,3,2,2,true,1,2,2,true,0,1
266954,5763,3,2,0,0,3,2,3,true,1,0,2,true,0,2
266957,5763,3,2,0,0,3,2,3,true,1,0,2,true,0,2
266958,5761,3,2,0,0,3,2,3,true,1,0,2,true,0,2
266959,5761,3,2,0,0,3,2,3,true,1,0,2,true,0,2
267706,5761,3,3,1,0,3,2,1,true,1,2,1,true,0,2
267707,5763,3,3,1,0,3,2,1,true,1,2,1,true,0,2
267754,5764,3,3,0,0,3,2,2,true,1,2,1,true,0,2
267750,5761,3,3,0,0,3,2,2,true,1,2,1,true,0,2
267709,5761,3,3,1,0,3,2,1,true,1,2,1,true,0,2
267810,5763,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267811,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267819,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267806,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267813,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267820,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267823,5764,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267821,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267832,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267830,5761,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267825,5764,3,3,0,0,3,2,2,true,1,2,2,true,0,2
267841,5763,3,3,0,0,3,2,3,true,1,2,2,true,0,2
267839,5763,3,3,0,0,3,2,3,true,1,2,2,true,0,2
272059,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272057,5423,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272058,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272061,5424,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272062,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272063,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272060,5424,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272064,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272065,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
272066,5421,4,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
