HHID,Home,MemID,EpisodeID,OrigLoc,DestLoc,LeaveTime,TravelTime,BeginTime,EndTime,ActivityType,Mode,With,Charging
18788,5725,1,1,5725,3511,14:03+0,85,15:28+0,17:04+0,Social,Car,Missing,NoCharging
18788,5725,1,2,3511,3511,17:19+0,5,17:24+0,17:46+0,Groceries,Car,Missing,NoCharging
18788,5725,1,3,3511,5725,17:46+0,85,19:11+0,03:00+1,Home,Car,Missing,PrivateCharging
18792,5721,0,0,5721,5721,03:00+0,0,03:00+0,07:05+0,Home,Missing,Missing,NoCharging
18792,5721,0,1,5721,5721,07:05+0,12,07:17+0,17:19+0,Work,Walking or Biking,Missing,NoCharging
18792,5721,0,2,5721,5721,17:19+0,16,17:35+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
18792,5721,1,0,5721,5721,03:00+0,0,03:00+0,08:54+0,Home,Missing,Missing,PrivateCharging
18792,5721,1,1,5721,5721,08:54+0,5,08:59+0,16:14+0,Work,Car,Missing,SemiPublicCharging
18792,5721,1,2,5721,5721,16:14+0,8,16:22+0,03:00+1,Home,Car,Missing,NoCharging
18794,5724,0,0,5724,5724,03:00+0,0,03:00+0,05:45+0,Home,Missing,Missing,PrivateCharging
18794,5724,0,1,5724,4645,05:45+0,90,07:15+0,12:25+0,Work,Car,Missing,PublicCharging
18794,5724,0,2,4645,4645,13:23+0,6,13:29+0,17:34+0,Work,Car,Missing,PublicCharging
18794,5724,0,3,4645,5724,17:34+0,90,19:04+0,03:00+1,Home,Car,Missing,NoCharging
18794,5724,1,0,5724,5724,03:00+0,0,03:00+0,06:14+0,Home,Missing,Missing,PrivateCharging
18794,5724,1,1,5724,5701,06:14+0,15,06:29+0,15:50+0,Work,Car,Missing,NoCharging
18794,5724,1,2,5701,5724,15:50+0,15,16:05+0,03:00+1,Home,Car,Missing,NoCharging
18791,5725,0,0,5725,5725,03:00+0,0,03:00+0,08:58+0,Home,Missing,Missing,PrivateCharging
18791,5725,0,1,5725,5688,08:58+0,34,09:32+0,16:52+0,Work,Car,Missing,NoCharging
18791,5725,0,2,5688,5725,16:52+0,34,17:26+0,03:00+1,Home,Car,Missing,PrivateCharging
18791,5725,1,0,5725,5725,03:00+0,0,03:00+0,16:59+0,Home,Missing,Missing,PrivateCharging
18791,5725,1,1,5725,5721,16:59+0,4,17:03+0,21:48+0,Social,Car,Missing,SemiPublicCharging
18791,5725,1,2,5721,5725,21:48+0,4,21:52+0,03:00+1,Home,Car,Missing,NoCharging
18799,5721,0,0,5721,5721,03:00+0,0,03:00+0,07:13+0,Home,Missing,Missing,NoCharging
18799,5721,0,1,5721,5721,07:13+0,24,07:37+0,17:27+0,Work,Walking or Biking,Missing,NoCharging
18799,5721,0,2,5721,5721,17:27+0,12,17:39+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
18799,5721,1,0,5721,5721,03:00+0,0,03:00+0,17:01+0,Home,Missing,Missing,PrivateCharging
18799,5721,1,1,5721,5757,17:01+0,9,17:10+0,18:24+0,Services,Car,Missing,SemiPublicCharging
18799,5721,1,2,5757,5721,18:24+0,9,18:33+0,03:00+1,Home,Car,Missing,PrivateCharging
18809,5721,0,0,5721,5721,03:00+0,0,03:00+0,12:47+0,Home,Missing,Missing,NoCharging
18809,5721,0,1,5721,3582,12:47+0,76,14:03+0,16:46+0,Touring,Car,Missing,NoCharging
18809,5721,0,2,3582,3582,17:48+0,9,17:57+0,17:59+0,Touring,Car,Missing,PublicCharging
18809,5721,0,3,3582,5721,17:59+0,76,19:15+0,03:00+1,Home,Car,Missing,PrivateCharging
18809,5721,1,0,5721,5721,03:00+0,0,03:00+0,09:54+0,Home,Missing,Missing,PrivateCharging
18809,5721,1,1,5721,5721,09:54+0,5,09:59+0,10:50+0,Other,Car,Missing,PublicCharging
18809,5721,1,2,5721,5721,10:50+0,5,10:55+0,03:00+1,Home,Car,Missing,PublicCharging
21136,5753,0,0,5753,5753,03:00+0,0,03:00+0,06:43+0,Home,Missing,Missing,NoCharging
21136,5753,0,1,5753,5753,06:43+0,8,06:51+0,16:05+0,Work,Car,Missing,NoCharging
21136,5753,0,2,5753,5753,16:05+0,8,16:13+0,03:00+1,Home,Car,Missing,NoCharging
21137,5753,0,0,5753,5753,03:00+0,0,03:00+0,07:54+0,Home,Missing,Missing,NoCharging
21137,5753,0,1,5753,5753,07:54+0,13,08:07+0,17:08+0,Work,Walking or Biking,Missing,NoCharging
21137,5753,0,2,5753,5753,17:08+0,21,17:29+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21138,5753,0,0,5753,5753,03:00+0,0,03:00+0,12:57+0,Home,Missing,Missing,PrivateCharging
21138,5753,0,1,5753,5706,12:57+0,17,13:14+0,14:46+0,Leisure,Car,Missing,NoCharging
21138,5753,0,2,5706,5753,14:46+0,17,15:03+0,03:00+1,Home,Car,Missing,NoCharging
21140,5753,0,0,5753,5753,03:00+0,0,03:00+0,07:07+0,Home,Missing,Missing,PrivateCharging
21140,5753,0,1,5753,5753,07:07+0,6,07:13+0,14:27+0,Work,Car,Missing,PublicCharging
21140,5753,0,2,5753,5753,14:27+0,7,14:34+0,03:00+1,Home,Car,Missing,PrivateCharging
21142,5753,0,0,5753,5753,03:00+0,0,03:00+0,06:50+0,Home,Missing,Missing,PrivateCharging
21142,5753,0,1,5753,5621,06:50+0,31,07:21+0,16:03+0,Work,Car,Missing,NoCharging
21142,5753,0,2,5621,5753,16:03+0,31,16:34+0,03:00+1,Home,Car,Missing,NoCharging
21139,5753,0,0,5753,5753,03:00+0,0,03:00+0,08:21+0,Home,Missing,Missing,NoCharging
21139,5753,0,1,5753,5751,08:21+0,2,08:23+0,14:49+0,Work,Car,Missing,SemiPublicCharging
21139,5753,0,2,5751,5751,14:50+0,9,14:59+0,15:19+0,Groceries,Car,Missing,NoCharging
21139,5753,0,3,5751,5751,15:36+0,7,15:43+0,16:13+0,Services,Car,Missing,PublicCharging
21139,5753,0,4,5751,5753,16:13+0,2,16:15+0,03:00+1,Home,Car,Missing,NoCharging
21143,5759,0,0,5759,5759,03:00+0,0,03:00+0,07:58+0,Home,Missing,Missing,PrivateCharging
21143,5759,0,1,5759,5752,07:58+0,19,08:17+0,13:57+0,Work,Car,Missing,SemiPublicCharging
21143,5759,0,2,5752,5759,13:57+0,19,14:16+0,03:00+1,Home,Car,Missing,PrivateCharging
21144,5758,0,0,5758,5758,03:00+0,0,03:00+0,06:44+0,Home,Missing,Missing,PrivateCharging
21144,5758,0,1,5758,5056,06:44+0,79,08:03+0,16:41+0,Work,Public Transport,Missing,NoCharging
21144,5758,0,2,5056,5758,16:41+0,79,18:00+0,03:00+1,Home,Public Transport,Missing,NoCharging
21145,5753,0,0,5753,5753,03:00+0,0,03:00+0,08:22+0,Home,Missing,Missing,PrivateCharging
21145,5753,0,1,5753,5757,08:22+0,26,08:48+0,12:29+0,Work,Walking or Biking,Missing,NoCharging
21145,5753,0,2,5757,5753,12:29+0,26,12:55+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21146,5758,0,0,5758,5758,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
21141,5757,0,0,5757,5757,03:00+0,0,03:00+0,07:56+0,Home,Missing,Missing,PrivateCharging
21141,5757,0,1,5757,5808,07:56+0,28,08:24+0,11:33+0,Work,Car,Missing,PublicCharging
21141,5757,0,2,5808,5808,11:55+0,8,12:03+0,12:20+0,Groceries,Car,Missing,NoCharging
21141,5757,0,3,5808,5757,12:20+0,28,12:48+0,15:34+0,Home,Car,Missing,PrivateCharging
21141,5757,0,4,5757,7451,15:34+0,106,17:20+0,18:32+0,Social,Car as Passenger,Missing,PublicCharging
21141,5757,0,5,7451,5808,18:32+0,88,20:00+0,21:04+0,Leisure,Car as Passenger,Missing,PublicCharging
21141,5757,0,6,5808,5757,21:04+0,28,21:32+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
21553,5757,0,0,5757,5757,03:00+0,0,03:00+0,16:38+0,Home,Missing,Missing,PrivateCharging
21553,5757,0,1,5757,5757,16:38+0,6,16:44+0,00:31+1,Touring,Walking or Biking,Missing,NoCharging
21553,5757,0,2,5757,5757,00:31+1,22,00:53+1,03:00+1,Home,Walking or Biking,Missing,NoCharging
21553,5757,1,0,5757,5757,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
21486,5758,0,0,5758,5758,03:00+0,0,03:00+0,06:58+0,Home,Missing,Missing,PrivateCharging
21486,5758,0,1,5758,5758,06:58+0,10,07:08+0,09:35+0,Business,Walking or Biking,Missing,NoCharging
21486,5758,0,2,5758,5758,09:36+0,7,09:43+0,10:42+0,Home,Walking or Biking,Missing,NoCharging
21486,5758,0,3,5758,5758,10:43+0,5,10:48+0,11:58+0,Business,Car,Missing,PublicCharging
21486,5758,0,4,5758,5993,12:04+0,17,12:21+0,13:32+0,Business,Car,Missing,NoCharging
21486,5758,0,5,5993,5758,13:37+0,17,13:54+0,14:04+0,Groceries,Car,Missing,FastCharging
21486,5758,0,6,5758,5758,14:23+0,6,14:29+0,15:49+0,Home,Car,Missing,PrivateCharging
21486,5758,0,7,5758,5758,15:50+0,9,15:59+0,17:02+0,Business,Walking or Biking,Missing,NoCharging
21486,5758,0,8,5758,5758,17:02+0,18,17:20+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21486,5758,1,0,5758,5758,03:00+0,0,03:00+0,12:09+0,Home,Missing,Missing,PublicCharging
21486,5758,1,1,5758,5701,12:09+0,22,12:31+0,14:02+0,Leisure,Car,Missing,NoCharging
21486,5758,1,2,5701,5758,14:02+0,22,14:24+0,03:00+1,Home,Car,Missing,NoCharging
21147,5757,0,0,5757,5757,03:00+0,0,03:00+0,11:31+0,Home,Missing,Missing,PrivateCharging
21147,5757,0,1,5757,5757,11:31+0,9,11:40+0,13:06+0,Social,Car,Missing,NoCharging
21147,5757,0,2,5757,5928,13:06+0,20,13:26+0,13:42+0,Social,Car,Missing,NoCharging
21147,5757,0,3,5928,5928,14:31+0,8,14:39+0,14:55+0,Social,Car,Missing,SemiPublicCharging
21147,5757,0,4,5928,5926,15:12+0,5,15:17+0,15:32+0,Social,Car,Missing,PublicCharging
21147,5757,0,5,5926,5751,15:32+0,28,16:00+0,17:06+0,Social,Car,Missing,NoCharging
21147,5757,0,6,5751,5751,17:06+0,6,17:12+0,18:18+0,Business,Car,Missing,SemiPublicCharging
21147,5757,0,7,5751,5757,18:18+0,8,18:26+0,03:00+1,Home,Car,Missing,NoCharging
21557,5753,0,0,5753,5753,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
21557,5753,1,0,5753,5753,03:00+0,0,03:00+0,12:35+0,Home,Missing,Missing,NoCharging
21557,5753,1,1,5753,5752,12:35+0,5,12:40+0,12:50+0,Services,Car,Missing,PublicCharging
21557,5753,1,2,5752,5753,12:51+0,5,12:56+0,13:51+0,Home,Car,Missing,PrivateCharging
21557,5753,1,3,5753,5751,13:51+0,2,13:53+0,13:59+0,Services,Car,Missing,PublicCharging
21557,5753,1,4,5751,5753,13:59+0,2,14:01+0,16:36+0,Home,Car,Missing,PrivateCharging
21557,5753,1,5,5753,5751,16:36+0,8,16:44+0,17:04+0,Groceries,Walking or Biking,Missing,NoCharging
21557,5753,1,6,5751,5751,17:09+0,26,17:35+0,18:04+0,Services,Walking or Biking,Missing,NoCharging
21557,5753,1,7,5751,5753,18:04+0,8,18:12+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21563,5753,0,0,5753,5753,03:00+0,0,03:00+0,08:06+0,Home,Missing,Missing,NoCharging
21563,5753,0,1,5753,5753,08:06+0,12,08:18+0,17:14+0,Work,Walking or Biking,Missing,NoCharging
21563,5753,0,2,5753,5753,17:14+0,8,17:22+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21563,5753,1,0,5753,5753,03:00+0,0,03:00+0,15:40+0,Home,Missing,Missing,PrivateCharging
21563,5753,1,1,5753,5753,15:40+0,7,15:47+0,17:43+0,Social,Car,Missing,PublicCharging
21563,5753,1,2,5753,5753,17:43+0,9,17:52+0,03:00+1,Home,Car,Missing,NoCharging
21565,5756,0,0,5756,5756,03:00+0,0,03:00+0,07:24+0,Home,Missing,Missing,PrivateCharging
21565,5756,0,1,5756,5756,07:24+0,6,07:30+0,11:41+0,Work,Car,Missing,NoCharging
21565,5756,0,2,5756,5756,11:41+0,8,11:49+0,03:00+1,Home,Car,Missing,NoCharging
21565,5756,1,0,5756,5756,03:00+0,0,03:00+0,14:56+0,Home,Missing,Missing,PrivateCharging
21565,5756,1,1,5756,3554,14:56+0,121,16:57+0,20:59+0,Social,Public Transport,Missing,NoCharging
21565,5756,1,2,3554,5756,20:59+0,121,23:00+0,03:00+1,Home,Public Transport,Missing,NoCharging
21561,5753,0,0,5753,5753,03:00+0,0,03:00+0,04:54+0,Home,Missing,Missing,PrivateCharging
21561,5753,0,1,5753,3781,04:54+0,87,06:21+0,16:33+0,Work,Car,Missing,NoCharging
21561,5753,0,2,3781,5753,16:33+0,87,18:00+0,03:00+1,Home,Car,Missing,PrivateCharging
21561,5753,1,0,5753,5753,03:00+0,0,03:00+0,13:31+0,Home,Missing,Missing,PrivateCharging
21561,5753,1,1,5753,3022,13:31+0,103,15:14+0,17:23+0,Leisure,Car,Missing,NoCharging
21561,5753,1,2,3022,3022,17:54+0,6,18:00+0,19:27+0,NonGroc,Car,Missing,SemiPublicCharging
21561,5753,1,3,3022,5753,19:27+0,103,21:10+0,03:00+1,Home,Car,Missing,NoCharging
21581,5757,0,0,5757,5757,03:00+0,0,03:00+0,07:21+0,Home,Missing,Missing,NoCharging
21581,5757,0,1,5757,5757,07:21+0,8,07:29+0,17:19+0,Work,Walking or Biking,Missing,NoCharging
21581,5757,0,2,5757,5757,17:19+0,16,17:35+0,18:16+0,Leisure,Walking or Biking,Missing,NoCharging
21581,5757,0,3,5757,5757,18:16+0,6,18:22+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
21581,5757,1,0,5757,5757,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
21580,5757,0,0,5757,5757,03:00+0,0,03:00+0,07:12+0,Home,Missing,Missing,NoCharging
21580,5757,0,1,5757,5701,07:12+0,20,07:32+0,15:18+0,Work,Car,Missing,NoCharging
21580,5757,0,2,5701,5757,15:18+0,20,15:38+0,03:00+1,Home,Car,Missing,NoCharging
21580,5757,1,0,5757,5757,03:00+0,0,03:00+0,12:42+0,Home,Missing,Missing,PrivateCharging
21580,5757,1,1,5757,5753,12:42+0,6,12:48+0,13:03+0,Groceries,Car,Missing,PublicCharging
21580,5757,1,2,5753,5751,13:39+0,2,13:41+0,14:24+0,Services,Car,Missing,PublicCharging
21580,5757,1,3,5751,5757,14:24+0,8,14:32+0,03:00+1,Home,Car,Missing,NoCharging
22043,5757,0,0,5757,5757,03:00+0,0,03:00+0,08:21+0,Home,Missing,Missing,NoCharging
22043,5757,0,1,5757,5757,08:21+0,6,08:27+0,17:02+0,Work,Car,Missing,NoCharging
22043,5757,0,2,5757,5757,17:02+0,8,17:10+0,03:00+1,Home,Car,Missing,NoCharging
22043,5757,1,0,5757,5757,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
22173,5753,0,0,5753,5753,03:00+0,0,03:00+0,08:19+0,Home,Missing,Missing,PrivateCharging
22173,5753,0,1,5753,5701,08:19+0,52,09:11+0,17:08+0,Work,Walking or Biking,Missing,NoCharging
22173,5753,0,2,5701,5753,17:08+0,52,18:00+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22173,5753,1,0,5753,5753,03:00+0,0,03:00+0,16:00+0,Home,Missing,Missing,PrivateCharging
22173,5753,1,1,5753,5753,16:00+0,5,16:05+0,17:43+0,NonGroc,Walking or Biking,Missing,NoCharging
22173,5753,1,2,5753,5753,17:43+0,26,18:09+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22092,5753,0,0,5753,5753,03:00+0,0,03:00+0,05:57+0,Home,Missing,Missing,PrivateCharging
22092,5753,0,1,5753,5751,05:57+0,8,06:05+0,16:21+0,Work,Walking or Biking,Missing,NoCharging
22092,5753,0,2,5751,5753,16:21+0,8,16:29+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22092,5753,1,0,5753,5753,03:00+0,0,03:00+0,14:33+0,Home,Missing,Missing,PrivateCharging
22092,5753,1,1,5753,5709,14:33+0,25,14:58+0,16:54+0,Touring,Public Transport,Missing,NoCharging
22092,5753,1,2,5709,5758,16:57+0,25,17:22+0,18:02+0,Groceries,Public Transport,Missing,NoCharging
22092,5753,1,3,5758,5753,18:02+0,15,18:17+0,03:00+1,Home,Public Transport,Missing,NoCharging
22181,5753,0,0,5753,5753,03:00+0,0,03:00+0,08:46+0,Home,Missing,Missing,PrivateCharging
22181,5753,0,1,5753,5756,08:46+0,5,08:51+0,10:50+0,Work,Car,Missing,PublicCharging
22181,5753,0,2,5756,5753,10:50+0,5,10:55+0,03:00+1,Home,Car,Missing,PrivateCharging
22181,5753,1,0,5753,5753,03:00+0,0,03:00+0,07:55+0,Home,Missing,Missing,NoCharging
22181,5753,1,1,5753,6221,07:55+0,62,08:57+0,11:03+0,Work,Car,Missing,NoCharging
22181,5753,1,2,6221,6221,11:13+0,5,11:18+0,12:12+0,Business,Car,Missing,NoCharging
22181,5753,1,3,6221,5753,12:12+0,62,13:14+0,03:00+1,Home,Car,Missing,NoCharging
22183,5757,0,0,5757,5757,03:00+0,0,03:00+0,09:07+0,Home,Missing,Missing,PrivateCharging
22183,5757,0,1,5757,5095,09:07+0,47,09:54+0,15:00+0,Work,Car,Missing,NoCharging
22183,5757,0,2,5095,5095,15:01+0,8,15:09+0,15:14+0,Business,Car,Missing,SemiPublicCharging
22183,5757,0,3,5095,5757,15:14+0,47,16:01+0,03:00+1,Home,Car,Missing,PrivateCharging
22183,5757,1,0,5757,5757,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
22176,5758,0,0,5758,5758,03:00+0,0,03:00+0,07:55+0,Home,Missing,Missing,NoCharging
22176,5758,0,1,5758,5758,07:55+0,5,08:00+0,16:49+0,Work,Car,Missing,NoCharging
22176,5758,0,2,5758,5758,16:49+0,9,16:58+0,03:00+1,Home,Car,Missing,PrivateCharging
22176,5758,1,0,5758,5758,03:00+0,0,03:00+0,13:33+0,Home,Missing,Missing,NoCharging
22176,5758,1,1,5758,5768,13:33+0,4,13:37+0,14:00+0,Groceries,Car,Missing,NoCharging
22176,5758,1,2,5768,5758,14:00+0,4,14:04+0,16:21+0,Home,Car,Missing,NoCharging
22176,5758,1,3,5758,5768,16:21+0,4,16:25+0,16:38+0,Groceries,Car as Passenger,Missing,NoCharging
22176,5758,1,4,5768,5753,16:38+0,17,16:55+0,17:15+0,Groceries,Car as Passenger,Missing,PublicCharging
22176,5758,1,5,5753,5758,17:15+0,14,17:29+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
22192,5758,0,0,5758,5758,03:00+0,0,03:00+0,07:54+0,Home,Missing,Missing,NoCharging
22192,5758,0,1,5758,5758,07:54+0,9,08:03+0,13:29+0,Work,Car,Missing,NoCharging
22192,5758,0,2,5758,5758,13:29+0,9,13:38+0,03:00+1,Home,Car,Missing,NoCharging
22192,5758,1,0,5758,5758,03:00+0,0,03:00+0,17:28+0,Home,Missing,Missing,NoCharging
22192,5758,1,1,5758,5757,17:28+0,8,17:36+0,20:52+0,Leisure,Car,Missing,SemiPublicCharging
22192,5758,1,2,5757,5758,20:52+0,8,21:00+0,03:00+1,Home,Car,Missing,NoCharging
22189,5753,0,0,5753,5753,03:00+0,0,03:00+0,07:47+0,Home,Missing,Missing,NoCharging
22189,5753,0,1,5753,5753,07:47+0,5,07:52+0,13:22+0,Work,Car,Missing,SemiPublicCharging
22189,5753,0,2,5753,5753,13:52+0,5,13:57+0,14:50+0,Social,Car,Missing,PublicCharging
22189,5753,0,3,5753,5753,14:50+0,8,14:58+0,15:00+0,Services,Car,Missing,SemiPublicCharging
22189,5753,0,4,5753,5753,15:00+0,6,15:06+0,03:00+1,Home,Car,Missing,PrivateCharging
22189,5753,1,0,5753,5753,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
22195,5757,0,0,5757,5757,03:00+0,0,03:00+0,05:47+0,Home,Missing,Missing,NoCharging
22195,5757,0,1,5757,5701,05:47+0,20,06:07+0,16:03+0,Work,Car,Missing,SemiPublicCharging
22195,5757,0,2,5701,5757,16:03+0,20,16:23+0,03:00+1,Home,Car,Missing,NoCharging
22195,5757,1,0,5757,5757,03:00+0,0,03:00+0,07:53+0,Home,Missing,Missing,NoCharging
22195,5757,1,1,5757,5757,07:53+0,7,08:00+0,08:47+0,Work,Car,Missing,PublicCharging
22195,5757,1,2,5757,5757,08:47+0,9,08:56+0,11:56+0,Home,Car,Missing,PrivateCharging
22195,5757,1,3,5757,5757,11:57+0,7,12:04+0,12:27+0,Groceries,Car,Missing,NoCharging
22195,5757,1,4,5757,5757,12:27+0,7,12:34+0,03:00+1,Home,Car,Missing,PrivateCharging
22185,5753,0,0,5753,5753,03:00+0,0,03:00+0,13:58+0,Home,Missing,Missing,SemiPublicCharging
22185,5753,0,1,5753,5753,13:58+0,14,14:12+0,15:27+0,Social,Walking or Biking,Missing,NoCharging
22185,5753,0,2,5753,5753,15:53+0,7,16:00+0,17:12+0,Services,Walking or Biking,Missing,NoCharging
22185,5753,0,3,5753,5753,17:12+0,23,17:35+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22185,5753,1,0,5753,5753,03:00+0,0,03:00+0,12:01+0,Home,Missing,Missing,NoCharging
22185,5753,1,1,5753,5701,12:01+0,14,12:15+0,13:06+0,Groceries,Car,Missing,PublicCharging
22185,5753,1,2,5701,5701,13:07+0,8,13:15+0,13:25+0,Groceries,Car,Missing,PublicCharging
22185,5753,1,3,5701,5753,13:25+0,14,13:39+0,16:32+0,Home,Car,Missing,NoCharging
22185,5753,1,4,5753,5701,16:32+0,52,17:24+0,17:44+0,Groceries,Walking or Biking,Missing,NoCharging
22185,5753,1,5,5701,5753,17:44+0,52,18:36+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22196,5758,0,0,5758,5758,03:00+0,0,03:00+0,17:09+0,Home,Missing,Missing,PrivateCharging
22196,5758,0,1,5758,5754,17:09+0,18,17:27+0,18:38+0,Groceries,Car,Missing,NoCharging
22196,5758,0,2,5754,5758,18:38+0,18,18:56+0,03:00+1,Home,Car,Missing,NoCharging
22196,5758,1,0,5758,5758,03:00+0,0,03:00+0,13:17+0,Home,Missing,Missing,NoCharging
22196,5758,1,1,5758,5758,13:17+0,25,13:42+0,14:30+0,Groceries,Walking or Biking,Missing,NoCharging
22196,5758,1,2,5758,5758,14:31+0,21,14:52+0,17:09+0,Home,Walking or Biking,Missing,NoCharging
22196,5758,1,3,5758,5758,17:10+0,9,17:19+0,17:31+0,Groceries,Car,Missing,PublicCharging
22196,5758,1,4,5758,5758,17:31+0,7,17:38+0,03:00+1,Home,Car,Missing,NoCharging
22198,5753,0,0,5753,5753,03:00+0,0,03:00+0,06:50+0,Home,Missing,Missing,PrivateCharging
22198,5753,0,1,5753,5131,06:50+0,59,07:49+0,18:33+0,Work,Car,Missing,NoCharging
22198,5753,0,2,5131,5753,18:33+0,59,19:32+0,03:00+1,Home,Car,Missing,PrivateCharging
22198,5753,1,0,5753,5753,03:00+0,0,03:00+0,15:59+0,Home,Missing,Missing,NoCharging
22198,5753,1,1,5753,5961,15:59+0,24,16:23+0,16:37+0,Groceries,Car as Passenger,Missing,NoCharging
22198,5753,1,2,5961,5753,16:37+0,24,17:01+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
22301,5757,0,0,5757,5757,03:00+0,0,03:00+0,15:43+0,Home,Missing,Missing,PrivateCharging
22301,5757,0,1,5757,5757,15:43+0,27,16:10+0,20:08+0,Touring,Walking or Biking,Missing,NoCharging
22301,5757,0,2,5757,5757,20:08+0,25,20:33+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22301,5757,1,0,5757,5757,03:00+0,0,03:00+0,07:23+0,Home,Missing,Missing,PrivateCharging
22301,5757,1,1,5757,5753,07:23+0,6,07:29+0,13:37+0,Work,Car,Missing,PublicCharging
22301,5757,1,2,5753,5757,13:37+0,6,13:43+0,03:00+1,Home,Car,Missing,NoCharging
22304,5758,0,0,5758,5758,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
22304,5758,1,0,5758,5758,03:00+0,0,03:00+0,08:41+0,Home,Missing,Missing,PrivateCharging
22304,5758,1,1,5758,6041,08:41+0,31,09:12+0,17:54+0,Work,Car,Missing,NoCharging
22304,5758,1,2,6041,5758,17:54+0,31,18:25+0,03:00+1,Home,Car,Missing,NoCharging
22302,5757,0,0,5757,5757,03:00+0,0,03:00+0,14:54+0,Home,Missing,Missing,PrivateCharging
22302,5757,0,1,5757,5757,14:54+0,7,15:01+0,17:23+0,Touring,Walking or Biking,Missing,NoCharging
22302,5757,0,2,5757,5757,17:50+0,10,18:00+0,22:24+0,Leisure,Walking or Biking,Missing,NoCharging
22302,5757,0,3,5757,5757,22:24+0,14,22:38+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22302,5757,1,0,5757,5757,03:00+0,0,03:00+0,10:02+0,Home,Missing,Missing,NoCharging
22302,5757,1,1,5757,5757,10:02+0,9,10:11+0,14:00+0,Work,Car,Missing,NoCharging
22302,5757,1,2,5757,5757,14:00+0,8,14:08+0,03:00+1,Home,Car,Missing,NoCharging
22330,5753,0,0,5753,5753,03:00+0,0,03:00+0,12:26+0,Home,Missing,Missing,PrivateCharging
22330,5753,0,1,5753,5751,12:26+0,2,12:28+0,13:12+0,Leisure,Car,Missing,NoCharging
22330,5753,0,2,5751,5753,13:58+0,2,14:00+0,15:12+0,Services,Car,Missing,NoCharging
22330,5753,0,3,5753,5753,15:12+0,6,15:18+0,03:00+1,Home,Car,Missing,PrivateCharging
22330,5753,1,0,5753,5753,03:00+0,0,03:00+0,08:07+0,Home,Missing,Missing,PrivateCharging
22330,5753,1,1,5753,5753,08:07+0,18,08:25+0,16:08+0,Work,Walking or Biking,Missing,NoCharging
22330,5753,1,2,5753,5753,16:08+0,26,16:34+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22334,5757,0,0,5757,5757,03:00+0,0,03:00+0,16:10+0,Home,Missing,Missing,NoCharging
22334,5757,0,1,5757,5725,16:10+0,10,16:20+0,19:28+0,Social,Car,Missing,NoCharging
22334,5757,0,2,5725,5757,19:28+0,10,19:38+0,03:00+1,Home,Car,Missing,PrivateCharging
22334,5757,1,0,5757,5757,03:00+0,0,03:00+0,08:02+0,Home,Missing,Missing,NoCharging
22334,5757,1,1,5757,5753,08:02+0,26,08:28+0,11:04+0,Work,Walking or Biking,Missing,NoCharging
22334,5757,1,2,5753,5757,11:04+0,26,11:30+0,12:19+0,Home,Walking or Biking,Missing,NoCharging
22334,5757,1,3,5757,5753,12:19+0,6,12:25+0,16:40+0,Work,Car,Missing,PublicCharging
22334,5757,1,4,5753,5757,16:40+0,6,16:46+0,03:00+1,Home,Car,Missing,PrivateCharging
22333,5753,0,0,5753,5753,03:00+0,0,03:00+0,15:49+0,Home,Missing,Missing,NoCharging
22333,5753,0,1,5753,5751,15:49+0,8,15:57+0,16:21+0,Services,Walking or Biking,Missing,NoCharging
22333,5753,0,2,5751,5753,16:27+0,8,16:35+0,18:11+0,Leisure,Walking or Biking,Missing,NoCharging
22333,5753,0,3,5753,5753,18:11+0,6,18:17+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
22333,5753,1,0,5753,5753,03:00+0,0,03:00+0,08:41+0,Home,Missing,Missing,NoCharging
